property_id,micro_market,sector,latitude,longitude,distance_to_center_km,rooms,floor_area_m2,quality_score,building_age_years,amenity_density,local_tax_rate,income_zone_rating,transit_proximity_score,green_space_ratio,crime_index,school_rating,noise_level_db,energy_label,parking_available,has_balcony,last_renovation_year,valuation_eur
PROP-07156,West,Private Rental,52.367313,4.859695,3.93,5,169.9,0.5992,41,0.5945,0.003744,4,0.4632,0.2888,0.1198,6.8,38.9,7,1,0,1994,558400.0
PROP-07157,South,Private Rental,52.341318,4.869061,4.29,3,97.3,0.86,1,0.6549,0.003836,4,0.5853,0.1179,0.1756,5.8,56.3,3,1,1,2024,616800.0
PROP-07158,West,Social Rental,52.360366,4.84973,5.14,5,136.5,0.0911,2,0.6498,0.004445,2,0.2225,0.232,0.1869,3.1,60.8,1,0,0,2024,293300.0
PROP-07159,West,Social Rental,52.357211,4.823726,8.04,3,105.3,0.3328,33,0.5765,0.003975,3,0.0,0.2752,0.0527,4.9,63.7,5,0,1,2003,262500.0
PROP-07160,North,Social Rental,52.397098,4.897221,3.02,3,85.6,0.2693,40,0.5778,0.003652,2,0.6044,0.3713,0.3293,5.2,51.2,4,1,0,1987,221400.0
PROP-07161,Center,Home Ownership,52.378724,4.870751,2.86,5,116.7,0.2391,13,0.9534,0.003949,4,0.7295,0.226,0.2271,8.5,39.5,4,0,0,2013,598500.0
PROP-07162,East,Private Rental,52.364462,4.931993,4.15,4,133.0,0.8059,12,0.6605,0.004516,4,0.5243,0.368,0.1183,5.5,59.0,5,1,1,2020,596300.0
PROP-07163,East,Private Rental,52.375749,4.941933,5.25,2,43.8,0.8221,42,0.5814,0.003736,4,0.2797,0.1513,0.0,4.1,48.5,3,1,1,2024,432300.0
PROP-07164,North,Social Rental,52.401876,4.884933,3.71,4,88.1,0.821,79,0.3758,0.003541,3,0.6135,0.1659,0.1967,4.8,54.7,5,1,1,1945,267000.0
PROP-07165,East,Social Rental,52.338671,4.949351,6.96,3,65.8,0.4986,13,0.6395,0.003956,3,0.2188,0.1076,0.2541,4.2,65.5,4,0,1,2024,272900.0
PROP-07166,Center,Home Ownership,52.386233,4.901816,1.95,5,120.0,0.699,1,0.9043,0.004268,5,0.7665,0.3466,0.069,7.4,44.0,1,1,1,2024,1025000.0
PROP-07167,South,Social Rental,52.343759,4.908112,3.26,2,61.4,0.86,20,0.9128,0.004132,4,0.6433,0.3845,0.1799,5.7,44.2,3,0,1,2013,378400.0
PROP-07168,East,Social Rental,52.362411,4.945391,5.66,3,68.2,0.6356,25,0.6614,0.004152,3,0.1705,0.0619,0.1314,6.2,46.4,3,0,1,2007,291900.0
PROP-07169,North,Home Ownership,52.390451,4.909515,2.78,3,69.8,0.0108,6,0.4872,0.003382,3,0.8335,0.4691,0.1404,2.5,57.6,1,0,0,2024,162300.0
PROP-07170,South,Social Rental,52.332858,4.868807,5.04,5,147.1,0.4912,3,0.8595,0.004659,4,0.2057,0.1014,0.1194,5.9,55.5,2,1,0,2021,451700.0
PROP-07171,West,Home Ownership,52.372119,4.846942,5.34,2,60.1,0.8299,65,0.66,0.004268,3,0.1938,0.4926,0.1123,5.6,64.7,5,0,1,1966,432300.0
PROP-07172,North,Private Rental,52.392982,4.90039,2.62,4,108.3,0.6773,29,0.5278,0.003378,3,0.6057,0.314,0.2535,6.3,56.1,4,0,0,2005,433500.0
PROP-07173,West,Social Rental,52.390549,4.845946,5.9,3,75.8,0.6545,27,0.5489,0.004124,3,0.259,0.426,0.3519,5.1,44.6,2,1,1,2001,307400.0
PROP-07174,West,Home Ownership,52.377119,4.842977,5.83,4,140.1,0.524,6,0.588,0.003556,2,0.0911,0.2725,0.1316,7.8,51.1,1,1,0,2024,453600.0
PROP-07175,South,Private Rental,52.346674,4.876874,3.28,3,66.2,0.7017,7,0.7896,0.004026,3,0.4818,0.267,0.0249,4.4,55.9,3,0,0,2020,538400.0
PROP-07176,West,Private Rental,52.378176,4.842065,5.95,2,48.5,0.7624,28,0.5979,0.003479,4,0.1947,0.2203,0.0,5.4,63.8,3,0,1,1998,394900.0
PROP-07177,North,Social Rental,52.40767,4.929805,5.69,3,84.0,0.8334,6,0.4507,0.004166,2,0.3464,0.6533,0.29,6.6,66.8,2,1,1,2024,294600.0
PROP-07178,South,Social Rental,52.329737,4.923517,5.48,2,52.0,0.3459,2,0.8916,0.004228,3,0.1796,0.1629,0.2367,6.1,67.0,3,1,1,2023,289000.0
PROP-07179,East,Social Rental,52.354567,4.928145,4.06,5,164.2,0.4102,19,0.7021,0.004167,4,0.3529,0.4592,0.0243,4.6,50.3,4,0,0,2016,380100.0
PROP-07180,East,Social Rental,52.358014,4.941994,5.38,2,61.9,0.5817,23,0.51,0.003503,3,0.372,0.4667,0.2029,7.9,51.9,3,1,1,2021,288800.0
PROP-07181,North,Social Rental,52.405472,4.899544,3.97,3,79.8,0.75,26,0.3679,0.0033,2,0.5426,0.5338,0.3352,6.3,49.6,4,1,0,2015,245300.0
PROP-07182,South,Home Ownership,52.349826,4.863573,4.15,5,125.1,0.1226,7,0.8161,0.003905,3,0.5334,0.2838,0.339,7.4,35.4,1,1,1,2024,537700.0
PROP-07183,Center,Social Rental,52.362728,4.880334,1.82,4,120.8,0.9956,1,0.9135,0.004526,5,0.6935,0.3744,0.2305,6.9,55.7,1,1,1,2024,617400.0
PROP-07184,North,Private Rental,52.406708,4.890987,4.1,4,130.3,0.6873,10,0.3443,0.003634,3,0.2874,0.6316,0.1375,4.6,53.1,5,0,0,2024,404500.0
PROP-07185,Center,Home Ownership,52.392066,4.907827,2.83,3,70.9,0.2978,36,1.0,0.004468,5,0.6246,0.5439,0.0563,7.4,51.1,4,1,0,1990,474500.0
PROP-07186,South,Home Ownership,52.355629,4.883402,2.05,5,145.8,0.958,44,0.6654,0.004306,4,0.7796,0.4122,0.0834,7.1,49.5,5,1,1,1983,1127900.0
PROP-07187,South,Private Rental,52.364086,4.872716,2.56,5,160.3,0.8641,9,0.842,0.004137,3,0.5193,0.2749,0.3008,4.3,48.4,2,1,0,2024,795200.0
PROP-07188,West,Home Ownership,52.366687,4.85981,3.92,3,73.8,0.5827,3,0.4735,0.004216,3,0.5247,0.3961,0.1254,2.7,56.6,1,0,0,2024,382100.0
PROP-07189,South,Social Rental,52.338221,4.87271,4.31,3,83.1,0.2604,13,0.6057,0.003647,4,0.5245,0.3431,0.1943,4.6,40.5,5,0,0,2023,309300.0
PROP-07190,West,Private Rental,52.369086,4.822039,8.1,5,152.3,0.921,74,0.6587,0.004183,3,0.0,0.3434,0.1412,5.6,58.6,5,1,1,1950,555300.0
PROP-07191,West,Social Rental,52.381804,4.843333,5.88,4,134.8,0.9561,48,0.5788,0.003662,3,0.2486,0.1215,0.4518,5.2,46.7,7,1,1,1980,347500.0
PROP-07192,West,Social Rental,52.371613,4.808825,9.57,4,135.2,0.799,52,0.5016,0.003927,3,0.0,0.3782,0.1044,7.0,57.5,7,0,1,1993,330900.0
PROP-07193,North,Home Ownership,52.40604,4.881501,4.27,5,129.0,0.1785,8,0.4229,0.003742,3,0.5498,0.17,0.1105,3.0,48.4,1,0,1,2018,392500.0
PROP-07194,North,Private Rental,52.380184,4.899494,1.24,3,93.7,0.9101,13,0.2835,0.003248,4,0.7659,0.3387,0.1418,4.1,37.9,2,1,1,2016,423500.0
PROP-07195,East,Social Rental,52.374011,4.92864,3.76,4,88.2,0.2001,15,0.7611,0.004009,4,0.3044,0.4744,0.118,7.3,52.6,3,1,1,2024,302700.0
PROP-07196,East,Social Rental,52.363723,4.936624,4.67,3,71.6,0.0097,29,0.6511,0.003971,3,0.3338,0.6074,0.3897,2.5,59.4,4,1,0,1995,219000.0
PROP-07197,South,Social Rental,52.335841,4.901163,3.85,4,94.7,0.8823,113,0.8052,0.003886,4,0.6133,0.4011,0.0,5.8,50.3,4,0,1,1931,398800.0
PROP-07198,West,Social Rental,52.374943,4.829522,7.29,4,134.6,0.9679,42,0.6772,0.003879,3,0.1247,0.2558,0.0673,5.0,43.5,5,1,1,1986,397600.0
PROP-07199,East,Home Ownership,52.369105,4.933328,4.26,3,82.6,0.3753,11,0.5707,0.003811,3,0.4261,0.0946,0.2747,3.4,59.7,2,1,0,2019,406200.0
PROP-07200,South,Home Ownership,52.338165,4.903438,3.66,5,137.9,0.5124,58,0.7664,0.004181,3,0.5316,0.2652,0.2683,7.8,47.9,5,0,1,1970,712200.0
PROP-07201,North,Private Rental,52.397192,4.925387,4.53,2,57.5,0.5128,92,0.5404,0.003405,3,0.3578,0.4634,0.232,4.3,61.6,5,0,0,1945,263900.0
PROP-07202,North,Social Rental,52.406992,4.93312,5.9,4,122.4,0.1833,5,0.399,0.003225,3,0.1899,0.3531,0.3733,3.1,61.1,1,0,0,2024,223800.0
PROP-07203,South,Home Ownership,52.337806,4.896176,3.58,3,108.4,0.3193,1,0.8376,0.004189,3,0.581,0.6173,0.166,5.2,45.7,1,1,0,2024,511500.0
PROP-07204,East,Home Ownership,52.364217,4.932227,4.18,4,98.9,0.1757,36,0.5059,0.003362,4,0.4079,0.4727,0.1775,7.0,50.4,4,0,0,2000,387200.0
PROP-07205,Center,Private Rental,52.355925,4.884002,1.98,2,73.8,0.698,66,0.9447,0.004664,4,1.0,0.6063,0.2617,4.1,64.6,5,0,1,1969,537600.0
PROP-07206,North,Social Rental,52.385081,4.905667,2.05,2,49.3,0.6056,1,0.3682,0.003332,3,0.6836,0.4715,0.317,3.3,32.6,3,1,0,2024,228400.0
PROP-07207,East,Private Rental,52.36854,4.945939,5.66,4,133.4,0.8943,37,0.5016,0.004164,3,0.1754,0.1981,0.0901,7.5,63.7,3,0,1,1987,586200.0
PROP-07208,North,Private Rental,52.418419,4.898832,5.39,4,119.9,0.512,10,0.4484,0.003481,3,0.4094,0.4332,0.2399,4.5,65.8,4,0,0,2014,407600.0
PROP-07209,West,Social Rental,52.37455,4.831761,7.04,4,138.9,0.0196,25,0.6277,0.003742,3,0.0478,0.3256,0.1666,4.2,60.0,3,0,1,2006,258900.0
PROP-07210,South,Private Rental,52.357065,4.875962,2.55,5,115.3,0.5925,8,0.6172,0.003524,5,0.5732,0.2763,0.1906,5.7,45.6,3,0,1,2024,672900.0
PROP-07211,West,Private Rental,52.355224,4.851206,5.13,2,54.3,0.5412,67,0.6001,0.00408,3,0.3348,0.1814,0.2991,7.6,64.0,7,1,1,1963,328200.0
PROP-07212,East,Social Rental,52.365558,4.964349,7.71,3,92.4,0.5765,47,0.5925,0.004209,4,0.1047,0.1696,0.1504,8.4,53.3,5,0,1,1983,288200.0
PROP-07213,North,Social Rental,52.416411,4.904208,5.25,4,107.4,0.3726,6,0.2687,0.003545,3,0.5,0.5832,0.4513,4.2,40.8,2,1,0,2020,259000.0
PROP-07214,West,Social Rental,52.395918,4.832731,7.49,2,58.5,0.5816,15,0.5459,0.003526,2,0.0,0.0,0.4752,5.8,65.9,2,1,0,2011,242400.0
PROP-07215,North,Social Rental,52.418936,4.886701,5.51,2,67.1,0.7755,14,0.4757,0.003254,2,0.4146,0.2856,0.2843,1.5,58.0,3,0,0,2020,226500.0
PROP-07216,Center,Home Ownership,52.373891,4.894144,0.44,4,98.8,0.8732,13,0.8706,0.004268,3,0.9097,0.2178,0.0,7.2,56.7,2,0,0,2024,896500.0
PROP-07217,West,Social Rental,52.369051,4.84857,5.15,2,55.7,0.7587,8,0.4594,0.003696,3,0.4849,0.5016,0.0,7.8,66.2,2,0,1,2024,295600.0
PROP-07218,East,Social Rental,52.356626,4.957549,7.1,4,105.4,0.9889,57,0.6221,0.004057,2,0.0,0.3828,0.0786,3.5,65.7,6,0,1,1969,364200.0
PROP-07219,North,Private Rental,52.407322,4.889827,4.18,5,133.3,0.8637,31,0.4858,0.003366,2,0.5666,0.5057,0.2976,5.0,59.1,6,1,1,2000,488700.0
PROP-07220,West,Private Rental,52.377686,4.82386,7.94,5,145.8,0.6493,13,0.549,0.003937,3,0.0001,0.0334,0.2214,5.6,61.5,4,0,0,2021,517600.0
PROP-07221,West,Social Rental,52.378423,4.827379,7.56,3,67.2,0.866,46,0.613,0.003772,3,0.0,0.5882,0.1381,4.3,68.4,3,1,0,1990,311200.0
PROP-07222,South,Home Ownership,52.366421,4.918927,2.69,2,50.7,0.5018,4,0.7279,0.004521,4,0.7278,0.3816,0.2307,5.4,47.6,1,0,1,2023,437400.0
PROP-07223,East,Home Ownership,52.353577,4.92084,3.4,3,68.5,0.5867,3,0.6553,0.004102,3,0.5395,0.3786,0.18,5.7,57.3,1,1,0,2024,584200.0
PROP-07224,South,Social Rental,52.332901,4.832039,8.11,2,58.3,0.5008,98,0.832,0.004344,5,0.0,0.3674,0.1733,7.2,65.0,6,0,1,1939,261200.0
PROP-07225,North,Social Rental,52.388712,4.9033,2.27,4,112.8,0.8944,17,0.4412,0.003278,3,0.7489,0.4699,0.0,5.1,42.3,4,1,1,2020,336800.0
PROP-07226,South,Social Rental,52.346764,4.88335,2.89,4,100.5,0.2099,7,0.7887,0.004126,4,0.6785,0.1546,0.2891,8.0,54.3,2,0,0,2022,337800.0
PROP-07227,East,Social Rental,52.367963,4.923156,3.13,5,162.4,0.9008,53,0.4676,0.00411,3,0.5538,0.4937,0.0,4.7,46.0,5,0,1,2001,434200.0
PROP-07228,West,Social Rental,52.352005,4.863017,4.07,3,99.4,0.7375,14,0.4408,0.003628,3,0.3661,0.3116,0.2615,6.2,56.9,2,1,0,2024,308800.0
PROP-07229,East,Social Rental,52.381908,4.929073,4.01,3,75.9,0.8325,27,0.7188,0.003703,4,0.4797,0.4002,0.407,5.7,39.9,3,1,1,2021,336200.0
PROP-07230,Center,Social Rental,52.354626,4.891865,1.74,3,84.8,0.3192,2,0.9442,0.004569,4,0.7591,0.1829,0.1287,10.0,46.0,1,0,0,2022,390900.0
PROP-07231,Center,Social Rental,52.353957,4.869347,3.36,3,57.7,0.4414,27,0.9418,0.004457,4,0.4007,0.3691,0.2105,8.4,51.2,3,1,0,2005,363700.0
PROP-07232,South,Social Rental,52.344074,4.861883,4.67,2,58.0,0.6983,48,0.8754,0.004006,4,0.2865,0.4294,0.0289,5.9,50.7,5,0,1,1976,314900.0
PROP-07233,North,Home Ownership,52.389216,4.936208,5.05,4,97.4,0.192,46,0.4175,0.003286,2,0.2999,0.3574,0.2854,2.2,37.8,4,0,1,1990,290800.0
PROP-07234,East,Social Rental,52.358141,4.945619,5.77,4,96.3,0.793,25,0.6524,0.003901,3,0.3283,0.5632,0.0932,6.4,63.7,3,0,1,2009,351700.0
PROP-07235,West,Home Ownership,52.355188,4.855914,4.64,3,89.7,0.1437,34,0.5412,0.003456,3,0.424,0.1935,0.3159,6.0,56.6,4,1,1,1994,353900.0
PROP-07236,Center,Social Rental,52.36273,4.897398,0.85,2,50.1,0.6665,17,0.985,0.004702,4,0.8391,0.404,0.1774,5.2,54.0,3,0,0,2015,363200.0
PROP-07237,West,Social Rental,52.372527,4.852094,4.77,2,62.1,0.7119,51,0.4845,0.004009,4,0.4679,0.2245,0.3439,7.2,60.4,4,1,0,1980,267100.0
PROP-07238,North,Social Rental,52.412979,4.890347,4.8,2,59.0,0.0081,71,0.4093,0.003335,3,0.4081,0.0073,0.3194,4.5,54.0,6,1,0,1984,157400.0
PROP-07239,West,Social Rental,52.365854,4.851406,4.86,5,109.8,0.5767,10,0.71,0.003501,3,0.3865,0.0661,0.4004,4.1,44.8,4,1,1,2014,370200.0
PROP-07240,South,Home Ownership,52.332252,4.886479,4.3,5,121.0,0.424,41,0.7983,0.004323,3,0.5761,0.3117,0.2173,8.2,54.1,4,0,1,1989,699600.0
PROP-07241,South,Social Rental,52.35008,4.903406,2.4,3,83.6,0.3769,1,0.6416,0.003555,4,0.6129,0.4574,0.252,7.6,52.2,1,1,0,2024,328100.0
PROP-07242,West,Private Rental,52.372137,4.814104,8.98,4,97.9,0.5151,71,0.7803,0.003887,3,0.0191,0.4456,0.1639,5.2,50.5,4,0,0,1957,423000.0
PROP-07243,East,Social Rental,52.371439,4.931975,4.11,4,113.8,0.3934,2,0.667,0.003599,3,0.4805,0.3739,0.1614,5.8,64.1,3,1,0,2024,327400.0
PROP-07244,North,Private Rental,52.398662,4.902301,3.28,5,102.1,0.8588,25,0.5467,0.002984,3,0.5033,0.2444,0.2223,4.8,53.4,2,1,1,2024,493000.0
PROP-07245,South,Home Ownership,52.346049,4.905839,2.92,3,75.7,0.9835,59,0.7834,0.004155,4,0.8168,0.483,0.3875,7.3,51.0,5,0,1,1967,636400.0
PROP-07246,West,Social Rental,52.389891,4.856691,4.79,3,64.9,0.3953,8,0.4903,0.003424,4,0.5556,0.0,0.2082,5.4,45.8,2,0,0,2016,270700.0
PROP-07247,East,Home Ownership,52.370455,4.949901,6.09,4,131.4,0.0541,60,0.7219,0.004028,3,0.275,0.2778,0.0384,2.0,30.0,7,1,0,1982,392500.0
PROP-07248,North,Social Rental,52.411158,4.91962,5.32,2,62.8,0.744,29,0.3824,0.002749,3,0.3052,0.5164,0.2598,5.3,39.7,2,1,1,1995,225700.0
PROP-07249,North,Home Ownership,52.395931,4.941554,5.92,4,96.6,0.6762,8,0.3876,0.002985,2,0.0644,0.3374,0.2086,4.5,48.7,2,0,1,2024,484400.0
PROP-07250,Center,Social Rental,52.370629,4.88412,1.21,4,112.7,0.6039,12,0.9347,0.004928,5,0.868,0.2981,0.1952,9.7,55.2,3,1,0,2024,468800.0
PROP-07251,West,Home Ownership,52.378743,4.813524,9.1,3,94.7,0.035,39,0.5132,0.003567,3,0.0,0.0,0.2885,3.4,56.9,4,1,1,1992,326900.0
PROP-07252,East,Home Ownership,52.365982,4.933491,4.3,3,103.1,0.2366,7,0.667,0.004039,3,0.4884,0.1576,0.4359,5.1,43.5,1,0,0,2020,373600.0
PROP-07253,West,Social Rental,52.366036,4.856608,4.28,3,87.4,0.897,64,0.5502,0.003966,4,0.352,0.3169,0.06,3.6,54.6,6,0,1,1982,302000.0
PROP-07254,South,Home Ownership,52.361207,4.882032,1.74,4,112.6,0.9411,12,0.6947,0.004359,3,0.7204,0.4809,0.1213,5.8,35.8,3,0,1,2017,949900.0
PROP-07255,North,Social Rental,52.380258,4.920725,3.07,2,61.8,0.5184,84,0.3382,0.0033,3,0.5406,0.505,0.3608,4.8,61.7,6,0,0,1950,181700.0
PROP-07256,South,Social Rental,52.334613,4.894695,3.93,3,85.6,0.3617,39,0.7509,0.004207,4,0.5797,0.5018,0.0349,4.9,57.9,6,1,0,1985,314600.0
PROP-07257,West,Home Ownership,52.388975,4.81539,9.08,5,162.2,0.484,11,0.5906,0.003543,4,0.0,0.1083,0.143,3.0,75.2,3,0,1,2024,810800.0
PROP-07258,South,Social Rental,52.340332,4.903483,3.43,2,73.4,0.3012,23,0.7258,0.004607,4,0.5476,0.5611,0.2787,6.9,54.2,3,1,1,2024,283700.0
PROP-07259,West,Social Rental,52.371677,4.85027,4.97,4,120.3,0.2765,32,0.6024,0.003642,3,0.507,0.5094,0.0743,4.7,55.7,4,1,0,1997,277500.0
PROP-07260,West,Home Ownership,52.363853,4.836565,6.52,4,97.7,0.8304,5,0.502,0.003636,3,0.0835,0.3078,0.2207,6.9,67.8,1,0,1,2024,601400.0
PROP-07261,East,Social Rental,52.376131,4.950251,6.17,2,55.6,0.0087,5,0.6503,0.003764,3,0.2054,0.001,0.2143,5.0,44.8,1,1,0,2023,221400.0
PROP-07262,North,Social Rental,52.390354,4.890871,2.31,4,129.6,0.5162,41,0.4105,0.003182,2,0.5819,0.3499,0.1481,3.0,48.3,7,0,1,1983,254400.0
PROP-07263,West,Home Ownership,52.362452,4.825099,7.8,4,115.9,0.173,2,0.7158,0.003293,2,0.0,0.2272,0.0,2.4,66.8,1,1,0,2023,399600.0
PROP-07264,North,Home Ownership,52.385913,4.924704,3.74,4,91.5,0.3707,6,0.38,0.002949,3,0.6653,0.6409,0.0923,3.4,62.2,2,1,0,2024,350400.0
PROP-07265,South,Home Ownership,52.332429,4.905131,4.32,4,92.3,0.2982,24,0.6787,0.004659,4,0.287,0.2708,0.0,5.1,61.0,5,0,1,2002,468400.0
PROP-07266,West,Home Ownership,52.383357,4.837207,6.58,5,163.8,0.1342,25,0.6344,0.004131,3,0.1829,0.2524,0.143,4.2,61.6,4,1,1,2000,625700.0
PROP-07267,Center,Social Rental,52.392943,4.901972,2.66,2,73.9,0.9897,14,0.9174,0.00482,5,0.8066,0.4231,0.1422,7.8,47.0,4,1,1,2024,473900.0
PROP-07268,South,Home Ownership,52.337193,4.844003,6.73,5,115.1,0.2933,119,0.7763,0.004293,4,0.0124,0.3272,0.2809,4.1,55.2,5,1,1,1907,571900.0
PROP-07269,East,Private Rental,52.371695,4.932542,4.17,3,98.7,0.7668,5,0.7495,0.003912,4,0.4743,0.4182,0.12,5.9,69.4,2,1,1,2024,524200.0
PROP-07270,South,Home Ownership,52.361389,4.854476,4.6,3,99.6,0.0872,75,0.7149,0.004233,4,0.3553,0.2012,0.3186,10.0,50.8,6,1,0,1988,374300.0
PROP-07271,East,Home Ownership,52.354153,4.939911,5.29,5,155.5,0.7086,1,0.6372,0.004178,3,0.4862,0.1034,0.2085,5.8,45.3,1,1,1,2024,991500.0
PROP-07272,East,Home Ownership,52.358706,4.93848,4.99,5,165.9,0.965,53,0.6799,0.004127,4,0.4208,0.2407,0.1519,6.1,50.0,4,1,0,1976,1236900.0
PROP-07273,East,Social Rental,52.35272,4.982556,9.91,3,94.2,0.0015,20,0.5727,0.004172,2,0.0,0.0713,0.2933,7.9,72.0,4,0,1,2007,226700.0
PROP-07274,South,Home Ownership,52.333382,4.869429,4.96,5,167.8,0.5824,82,0.7569,0.004038,4,0.2497,0.2767,0.4391,3.2,50.3,5,1,1,1953,910100.0
PROP-07275,Center,Home Ownership,52.372736,4.867443,3.07,4,140.9,0.2192,4,0.8593,0.004556,5,0.5554,0.5754,0.1624,6.7,45.3,3,1,1,2020,833900.0
PROP-07276,East,Social Rental,52.367375,4.961821,7.42,4,92.7,0.3567,15,0.7154,0.003815,4,0.0,0.6827,0.2797,1.8,70.3,3,0,0,2020,280400.0
PROP-07277,East,Social Rental,52.374409,4.966099,7.91,2,72.2,0.9054,21,0.8046,0.003933,3,0.0286,0.2016,0.2592,8.7,68.9,3,0,1,2011,320000.0
PROP-07278,East,Home Ownership,52.370946,4.937584,4.73,4,124.2,0.5038,30,0.6027,0.004074,4,0.4478,0.5042,0.2495,6.3,57.5,3,0,0,1996,621600.0
PROP-07279,South,Social Rental,52.341781,4.89558,3.13,2,63.3,0.6544,3,0.8387,0.004578,3,0.6404,0.4104,0.1565,6.8,58.1,2,1,0,2024,344100.0
PROP-07280,South,Social Rental,52.339203,4.87834,3.89,4,89.4,0.2356,92,0.6405,0.004536,4,0.4112,0.1339,0.246,7.1,56.9,4,1,0,1938,288200.0
PROP-07281,Center,Private Rental,52.369458,4.906516,1.28,4,114.0,0.5475,1,1.0,0.004156,4,0.7389,0.0796,0.004,7.3,35.6,2,1,0,2024,742300.0
PROP-07282,Center,Social Rental,52.352871,4.889455,2.0,3,98.0,0.7533,15,0.9058,0.004052,4,0.549,0.1762,0.188,5.5,54.6,3,1,1,2013,478900.0
PROP-07283,Center,Social Rental,52.375189,4.885856,1.17,3,86.0,0.7979,62,0.96,0.004707,5,0.9059,0.1415,0.0637,6.3,41.3,5,0,1,1975,421800.0
PROP-07284,West,Home Ownership,52.364813,4.836462,6.52,5,162.3,0.0761,38,0.5614,0.003735,3,0.1067,0.3065,0.1547,7.5,47.0,7,1,0,1994,406400.0
PROP-07285,South,Social Rental,52.325603,4.903469,5.02,3,92.0,0.6621,1,0.7757,0.004033,4,0.2696,0.3447,0.17,8.0,63.1,3,0,0,2024,385900.0
PROP-07286,South,Private Rental,52.331228,4.868301,5.23,3,82.6,0.5112,8,0.7972,0.004419,4,0.4476,0.0594,0.2719,7.0,52.1,2,0,1,2024,542700.0
PROP-07287,West,Home Ownership,52.383616,4.827727,7.62,4,101.2,0.6894,108,0.5357,0.004252,2,0.1721,0.5576,0.2766,3.6,62.6,7,1,1,1916,514500.0
PROP-07288,North,Home Ownership,52.381427,4.921556,3.21,5,156.8,0.8122,2,0.3871,0.003163,2,0.67,0.3789,0.0,4.1,49.0,1,0,1,2024,758900.0
PROP-07289,East,Private Rental,52.363006,4.957844,7.02,4,93.3,0.5773,62,0.6641,0.004281,2,0.2804,0.232,0.0,6.4,49.9,5,1,0,1974,440100.0
PROP-07290,East,Social Rental,52.347301,4.938424,5.44,2,57.7,0.5736,8,0.5528,0.004097,4,0.264,0.107,0.2024,4.1,54.1,1,0,1,2016,266600.0
PROP-07291,South,Private Rental,52.327768,4.897387,4.7,2,71.3,0.8933,6,0.8418,0.00412,3,0.4315,0.1783,0.2488,7.6,55.0,1,1,1,2024,592000.0
PROP-07292,South,Private Rental,52.332429,4.856224,5.99,4,133.1,0.6018,9,0.7504,0.004064,4,0.1788,0.3712,0.0674,6.1,62.9,1,1,0,2015,656500.0
PROP-07293,West,Social Rental,52.369826,4.81796,8.55,2,43.4,0.0455,30,0.4638,0.003987,3,0.1203,0.4666,0.3018,5.5,60.0,5,0,1,1996,184100.0
PROP-07294,Center,Private Rental,52.381912,4.906735,1.86,3,66.1,0.5799,14,0.8365,0.004735,5,0.8135,0.4956,0.1926,9.2,47.8,3,0,1,2013,608900.0
PROP-07295,Center,Social Rental,52.371206,4.882927,1.35,2,65.7,0.2403,66,0.8653,0.004596,5,0.7771,0.2658,0.0983,8.6,47.4,4,1,1,1981,305700.0
PROP-07296,East,Home Ownership,52.340866,4.925259,4.66,4,125.8,0.4605,5,0.6581,0.003841,4,0.3313,0.139,0.2176,5.9,62.4,3,1,1,2024,648000.0
PROP-07297,South,Private Rental,52.34108,4.873063,4.03,5,135.0,0.5087,52,0.6042,0.004032,4,0.5639,0.1523,0.2405,3.7,59.3,6,1,0,1985,571300.0
PROP-07298,North,Private Rental,52.385518,4.881718,2.27,2,54.2,0.9601,51,0.3341,0.003529,3,0.6228,0.7161,0.0287,3.5,36.5,5,1,0,1975,345800.0
PROP-07299,East,Social Rental,52.360796,4.954979,6.74,2,63.9,0.3995,1,0.6363,0.003979,4,0.1921,0.3515,0.2372,5.0,58.1,2,0,1,2023,256200.0
PROP-07300,East,Home Ownership,52.373744,4.965705,7.86,4,116.2,0.3232,32,0.7571,0.003918,3,0.0939,0.0095,0.2305,4.7,54.3,7,0,0,1994,536600.0
PROP-07301,East,Social Rental,52.353792,4.955741,6.98,4,94.3,0.3451,115,0.6876,0.00452,4,0.2537,0.4058,0.3555,5.5,71.7,5,1,1,1909,259300.0
PROP-07302,South,Social Rental,52.346944,4.868966,3.86,4,133.9,0.2479,1,0.7703,0.004248,4,0.5263,0.3309,0.2735,8.0,45.1,1,1,0,2024,386200.0
PROP-07303,West,Private Rental,52.378113,4.87275,2.63,4,127.6,0.9523,37,0.6547,0.00419,3,0.8052,0.3329,0.0,3.9,54.0,5,0,1,1995,573600.0
PROP-07304,East,Home Ownership,52.371716,4.968835,8.2,3,103.5,0.5826,54,0.6217,0.003874,4,0.0322,0.2027,0.0636,7.9,69.1,5,0,0,1989,487500.0
PROP-07305,South,Private Rental,52.332683,4.868053,5.11,4,81.8,0.5598,78,0.8552,0.003803,5,0.3515,0.2871,0.1055,5.1,49.0,5,0,1,1950,511500.0
PROP-07306,West,Social Rental,52.379309,4.828711,7.43,3,85.1,0.5717,12,0.6441,0.003805,3,0.0,0.6726,0.209,4.0,50.8,4,1,0,2024,283200.0
PROP-07307,South,Home Ownership,52.332573,4.8802,4.47,2,54.4,0.5026,20,0.7931,0.004476,4,0.4457,0.223,0.049,5.6,59.2,3,0,1,2008,393400.0
